id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18904,Tranquil Lower Haight w/pvt bath,72464,Patrick,,Western Addition,37.77252151838996,-122.43215647138362,Private room,110,2,357,2019-01-31,4.09,2,54
19040,Mission Garden Retreat,72731,David,,Mission,37.76348966609621,-122.41517400287555,Entire home/apt,198,5,227,2018-12-05,2.09,1,0
21334,Studio loft on top of Russian Hill,81455,Joe,,Nob Hill,37.79579579428225,-122.41533449205012,Entire home/apt,125,30,118,2018-10-27,1.11,1,324
21914,A Friendly Room Apt. Style-UCSF/USF-San Francisco,21994,Aaron,,Haight Ashbury,37.76480029761001,-122.45251322942761,Private room,65,32,14,2017-08-16,0.16,9,365
23540,Modern in-Law Unit in the Happening,92400,Daniel & Svetlana,,Mission,37.75065032945569,-122.41983820914385,Entire home/apt,225,1,107,2018-11-03,0.99,1,0
23611,Bernal Heights Gem with Fab Views !,18732,Cecilia,,Bernal Heights,37.74556318786063,-122.41206808320703,Private room,100,3,232,2018-11-09,2.17,2,363
23630,Castro Guest Suite With Continental Breakfast,93257,Daniel,,Castro/Upper Market,37.759630163946134,-122.4414323272976,Entire home/apt,155,3,348,2019-01-17,3.31,1,194
24390,Mission Studio,98733,David + Tina,,Mission,37.751455556926935,-122.41247816738358,Entire home/apt,95,30,66,2018-12-15,0.66,3,85
24450,Atelier Noe 25 Studio in Noe Valley,99058,Judith,,Noe Valley,37.74884818198171,-122.43672598325251,Entire home/apt,180,3,217,2019-01-26,2.03,1,114
24463,"Potrero Hill ""Nest"" Quiet, Comfy & Convenient",99128,Cathryn,,Potrero Hill,37.756445953809276,-122.39910232220872,Private room,155,2,271,2019-01-27,2.57,2,151
24685,Castro/Haight San Francisco,100567,Alison,,Haight Ashbury,37.77161759839722,-122.4383620129092,Private room,79,1,182,2019-01-22,1.75,1,320
24723,Apartment-like rooms in PacHeights,100800,Cynthia,,Western Addition,37.78716464559002,-122.43386112927003,Entire home/apt,195,5,276,2019-01-28,2.57,2,30
25094,San Francisco's Luxury Oasis On Noe,103339,Bruce,,Noe Valley,37.741876130512445,-122.43121541816402,Private room,150,5,24,2018-11-14,0.75,1,346
25463,Modern Zen in the Lower Haight,72464,Patrick,,Western Addition,37.77728949301072,-122.43421149153566,Private room,110,2,394,2019-01-27,3.91,2,32
25662,"Convenient, quiet, private!",106005,Gayle,,Potrero Hill,37.762122016234294,-122.39540903672585,Private room,125,4,298,2018-12-25,2.86,1,266
25927,"CALEF HOUSE Rm 2, Priv Rm in Beaut SF Victorian",109045,Ronda,,Western Addition,37.78894736246063,-122.43030637005006,Private room,110,2,75,2019-01-10,0.92,3,365
26408,Huge Central Victorian/Alamo Square,111141,Isabella,,Western Addition,37.774778481770866,-122.43149873605402,Entire home/apt,393,2,31,2019-01-05,0.34,1,0
27025,"Elegant, Antique Edwardian Apartment on Castro",115673,Luis,,Castro/Upper Market,37.76297967565378,-122.43136441227804,Entire home/apt,185,30,129,2018-03-31,1.21,1,171
27028,Secret Mission Garden,7149,Ivan & Wendy,,Mission,37.76097556330237,-122.4215807919612,Private room,199,1,25,2018-09-30,0.55,2,0
29373,House in friendly & easy reach area,126263,Cecilia,,Bernal Heights,37.73729009540882,-122.4116347406926,Entire home/apt,220,7,13,2019-01-06,0.14,2,90
29557,gigi's bed and breakfast,126036,Gigi,,Outer Richmond,37.77930831937839,-122.50518320762502,Entire home/apt,155,2,35,2019-01-12,0.34,1,266
32414,"Cozy, Sunny and Private Space",140251,Lisa,,Bernal Heights,37.740254505653716,-122.41259087293635,Entire home/apt,150,30,93,2018-05-31,0.89,1,241
38607,Beautiful Upscale House Private BR,165574,Jonathan,,Presidio Heights,37.78197461686888,-122.45809229686044,Private room,119,2,197,2019-01-06,1.90,5,0
39174,Bette's New Place,127367,Annette,,Noe Valley,37.74830167460932,-122.4248849594586,Entire home/apt,107,30,20,2017-08-25,0.22,20,364
39418,"Comfortable Home Base, Popular Area",169184,Therese And Nelson,,Bernal Heights,37.74092694679287,-122.42054856183594,Entire home/apt,100,30,21,2017-08-05,0.23,2,365
40092,Cute Private Apt in the hip Mission,172182,Brian & Leah,,Mission,37.76016368956081,-122.41969302856535,Entire home/apt,108,30,96,2018-10-30,0.94,2,309
40138,Peaceful room in yoga teacher's colorful apt,172306,Ay,,Presidio Heights,37.782549488439756,-122.44843815751051,Private room,83,30,136,2019-01-12,1.37,1,279
41055,Cozy Castro Cottage with Cat,178043,Chas,,Castro/Upper Market,37.76125009086864,-122.43335472254522,Entire home/apt,159,4,42,2019-01-14,0.41,2,93
41172,Sue's Place,53314,Sue,,Bernal Heights,37.74082733936336,-122.4176300810205,Private room,129,2,222,2019-01-29,2.17,1,341
41399,"Heart of San Francisco, the Mission",180530,Anton,,Mission,37.75610669111234,-122.41866188454807,Entire home/apt,290,3,73,2019-01-25,0.96,1,319
41423,Guest Cottage - SF,180715,Dana,,Glen Park,37.735568322107156,-122.43301594389571,Entire home/apt,126,30,146,2018-09-01,1.42,1,318
41609,Spacious Quiet SF Downtown Retreat,54299,Peter,,Nob Hill,37.79001328977593,-122.4129160022777,Entire home/apt,170,30,13,2018-03-31,0.13,1,311
42403,Captain's Quarters,127367,Annette,,Bernal Heights,37.73355829915958,-122.41851323779981,Entire home/apt,85,30,6,2017-06-01,0.07,20,364
42408,"Crows Nest,Charming Jr. One Bedroom",127367,Annette,,Bernal Heights,37.734043600057895,-122.41781290096887,Entire home/apt,85,30,4,2016-04-06,0.04,20,307
42454,Bookish Mission District Flat with backyard,177664,Gerard,,Mission,37.751170938173885,-122.41325858403587,Entire home/apt,91,30,10,2019-01-07,0.12,1,125
42577,Garden View Hideaway - PET FRIENDLY,127367,Annette,,Potrero Hill,37.75447178428228,-122.38813183068281,Entire home/apt,150,30,2,2017-08-20,0.03,20,329
43778,Lyon's Den,127367,Annette,,Haight Ashbury,37.77271620117503,-122.44083686596025,Entire home/apt,120,30,8,2018-07-14,0.08,20,365
44032,Secret Lounge in The Mission,98733,David + Tina,,Mission,37.75145024393162,-122.41206984700955,Entire home/apt,95,30,280,2019-01-17,2.72,3,69
44680,Cute Noe/Mission Apartment,196626,Paul,,Mission,37.751208534907924,-122.4216450325051,Entire home/apt,175,31,3,2010-10-04,0.03,1,66
45299,Private Castro Studio with 2 beds,178043,Chas,,Castro/Upper Market,37.76068103780288,-122.4333062776897,Entire home/apt,116,3,120,2019-01-01,1.16,2,0
45956,Central in SF - Victorian Classic Home - 5 Stars,202591,Jose,,Western Addition,37.772481096265956,-122.43016127970861,Private room,125,2,89,2019-01-17,1.16,3,125
47486,CACTUS COTTAGE  with easy parking/public transp.,215133,Richard,,Ocean View,37.725357319421676,-122.46861057405349,Entire home/apt,78,30,29,2018-12-21,0.29,1,250
47682,One-bedroom apt.  Lafayette Park,216682,Jay,,Pacific Heights,37.79250377189508,-122.42431221967043,Entire home/apt,120,30,25,2017-09-09,0.24,9,365
51073,In the Heart of San Francisco,234859,Michelle,,South of Market,37.771163291931664,-122.42199475971246,Private room,160,2,151,2019-01-19,1.49,2,0
51557,Centrally Located Victorian Apartment,237200,Len,,Western Addition,37.77121459843396,-122.42833896267528,Entire home/apt,119,30,104,2018-09-30,1.02,1,272
51773,Prime Location - Small Cozy Room,216682,Jay,,Pacific Heights,37.79311697274764,-122.42599835412354,Private room,55,30,159,2018-12-08,1.69,9,292
52713,Nob Hill room with a great view,244235,Michael,,Nob Hill,37.79666781067421,-122.4127171205569,Private room,99,30,166,2018-08-11,1.64,1,80
53280,Large & sunny room with bath + yard,126263,Cecilia,,Bernal Heights,37.73877673960574,-122.41189493274797,Private room,90,3,123,2018-12-08,1.22,2,247
54518,Financial District Corporate Condo,255971,Kathy,,Financial District,37.79330087376464,-122.40079409170286,Entire home/apt,200,30,17,2018-10-31,0.18,1,213
54634,Studio Apartment Lafayette Park,216682,Jay,,Pacific Heights,37.791664463998366,-122.42649785318217,Entire home/apt,115,30,38,2019-01-07,0.38,9,318
55632,"❤️Stunning Luxury Apt, 5 star reviews, Perfect!!!!",262875,Paul,,Outer Richmond,37.77959492929261,-122.48618748703613,Entire home/apt,110,30,10,2017-05-21,0.10,3,276
55636,"❤️ Super luxury Apt, Great View,  5 Star Reviews",262875,Paul,,Twin Peaks,37.748894023606574,-122.44478571052342,Entire home/apt,116,30,26,2015-08-30,0.26,3,203
56621,Prime Location - Large Private Room,216682,Jay,,Pacific Heights,37.7921566860583,-122.42458175015634,Private room,55,30,120,2018-09-07,1.20,9,335
56715,Downtown Rainbow,252376,Megan,,Downtown/Civic Center,37.788155136094325,-122.41721599062313,Entire home/apt,187,3,82,2019-01-10,0.82,1,3
57479,Beautiful Alamo Park flat w deck,210882,Gaurav,,Haight Ashbury,37.7745946756915,-122.43922880779158,Entire home/apt,200,31,152,2018-02-25,1.52,1,362
57561,"Bernal Heights Apartment, Patio + Parking",272890,Theodore,,Bernal Heights,37.7472029202085,-122.41443017005629,Entire home/apt,175,30,212,2018-06-12,2.12,1,255
57676,"Bartlett Gardens: Spacious, bright!",142882,Jessica And Sebouh,,Mission,37.75762488503674,-122.41932566984038,Private room,99,30,107,2018-11-12,1.13,4,332
59344,Private and Quiet Noe Valley Studio,284917,John,,Noe Valley,37.7456548107698,-122.42864380484687,Entire home/apt,135,2,297,2019-01-25,2.99,1,204
59381,Ultra Panoramic View Contemporary,285168,Bill,,Russian Hill,37.80310149636795,-122.41595794952552,Private room,109,2,217,2019-01-18,2.31,4,63
59702,Garden Cottage Charming!,287136,Toby,,Bernal Heights,37.74208535134401,-122.41408795198384,Private room,150,2,184,2019-01-12,1.98,1,350
59831,Lovely quiet private room in Home ,287859,Lawrence,,Outer Sunset,37.756735430951686,-122.4917779247513,Private room,100,60,1,2011-05-23,0.01,1,365
60659,Lovely Flat on Telegraph Hill,292491,Margie,,North Beach,37.80240771165711,-122.40925349201657,Private room,150,2,192,2019-01-24,1.97,2,12
62519,Lovely Room in Charming Edwardian,304426,Abhay,,Glen Park,37.74182582587041,-122.42993120028235,Private room,85,3,35,2018-07-22,0.72,2,0
62651,GORGEOUS SAN FRANCISCO HOME,185923,Agnieszka,,Mission,37.762454996151355,-122.42432107362413,Entire home/apt,1100,3,53,2018-12-27,0.58,1,318
63247,Lovely open plan en-suite bed/bath,290120,Anne,,Mission,37.749257791368365,-122.4139751902205,Entire home/apt,166,2,289,2019-01-16,2.92,1,331
63405,Private Suite in Mission,142882,Jessica And Sebouh,,Mission,37.75399608902932,-122.41770632143597,Entire home/apt,125,2,207,2019-01-09,2.17,4,307
64165,Great room in a fantastic location!,237691,Regina,,Marina,37.80317360919436,-122.4287406849882,Private room,90,30,65,2018-12-23,0.71,1,265
66119,Large garden studio  apt. near Golden Gate Park,52862,Joe,,Inner Richmond,37.77797943313199,-122.47812392128415,Entire home/apt,95,30,96,2018-09-30,1.05,1,364
66188,Spectacular Sutro Heights,127367,Annette,,Outer Richmond,37.777186052227385,-122.50906016719797,Entire home/apt,216,30,12,2018-02-18,0.13,20,357
68239,Beautiful 1bdr apt by Dolores Park in Mission,337833,Felipe,,Mission,37.754257255490174,-122.42386605698998,Entire home/apt,326,31,35,2018-05-31,0.37,1,365
69410,Private 1BR Inner Richmond Apt,347624,Patrick,,Inner Richmond,37.774419837277094,-122.46318942318709,Entire home/apt,80,30,50,2018-09-18,0.53,1,333
69549,MISSION Outr BedRm3+Fridge+PvtBath ,305973,Maria,,Excelsior,37.730268018808246,-122.42644319164599,Private room,46,30,39,2018-06-01,0.40,14,213
69553,MISSION Outr BedRmU3+MinFridge,305973,Maria,,Excelsior,37.73128161034925,-122.42478400335014,Private room,40,30,26,2017-09-01,0.28,14,356
69681,Panorama Pacific View - Pet Friendly,127367,Annette,,Seacliff,37.77706906926253,-122.50923187258286,Entire home/apt,185,30,7,2018-01-14,0.08,20,307
70139,Noe Valley Eco-Escape +Maid Service,354456,Rachel,,Bernal Heights,37.745274292737484,-122.42424032456833,Entire home/apt,108,31,10,2016-08-20,0.12,1,214
70284,Monthly Shared Home for Students 1,329072,Darren & Friends,,Chinatown,37.79363898204185,-122.40634723482725,Shared room,30,30,12,2015-02-01,0.13,20,365
70753,Friendly Hostel with Community #1,329072,Darren & Friends,,Financial District,37.79446982345703,-122.40450489784357,Shared room,45,1,350,2019-01-22,3.59,20,28
71645,Bernal Heights Northslope Studio,367464,Jeff,,Bernal Heights,37.74577518746264,-122.40841196868365,Private room,109,3,107,2019-01-09,3.01,1,288
71779,ｽﾀｼﾞｵｱﾊﾟｰﾄ,368770,Fukuko,,Inner Richmond,37.77624826509971,-122.46465687469065,Entire home/apt,80,30,2,2011-09-30,0.02,1,337
72365,Cozy loft in the center of SF. F1A,374909,Eric,,Western Addition,37.77518124796752,-122.43334092158027,Entire home/apt,100,30,64,2018-09-16,0.67,12,267
72444,Friendly Hostel with Community #2,329072,Darren & Friends,,Financial District,37.79308771358162,-122.40443145073387,Shared room,45,1,350,2019-01-26,3.66,20,35
72921,Wonderful private 1 bedroom apt. F6,374909,Eric,,Western Addition,37.77587983423838,-122.43143095984581,Entire home/apt,90,30,49,2018-05-03,0.51,12,246
73011,"Modern SoMa 1-bdrm, views, balcony",380056,Jason,,South of Market,37.77025729875716,-122.41854672356713,Entire home/apt,270,30,30,2018-08-26,0.37,1,365
74451,Views of SF from a nice studio F5,374909,Eric,,Western Addition,37.77387670992395,-122.43297568688288,Entire home/apt,120,30,17,2018-07-21,0.20,12,300
74758, Mission Outr Rustic Pvt Bedroom ,305973,Maria,,Excelsior,37.73137082430299,-122.4253180558438,Private room,40,30,34,2018-10-31,0.35,14,365
75422,Mission Outr CozyBedRm4+Minfridge,305973,Maria,,Excelsior,37.73127948759723,-122.424726996644,Private room,43,30,9,2018-07-09,0.11,14,365
75423,Mission Outr Big Precious Roomy Room,305973,Maria,,Excelsior,37.7304802544081,-122.42493583612392,Private room,40,30,33,2018-10-15,0.35,14,348
77175,Private Studio w/ Kitchenette &Bath,395569,Tyler&Shoreh,,Glen Park,37.73838179478437,-122.43375157200887,Entire home/apt,135,3,264,2019-01-29,2.77,1,122
77932,"FAB BDRM w/ PrvtBATH, Patio,Fridge",305973,Maria,,Excelsior,37.73133675895826,-122.42456556245135,Private room,45,30,20,2018-05-10,0.23,14,364
78651,Heart of the Mission: Hot spot,142882,Jessica And Sebouh,,Mission,37.756154097298165,-122.41927153123532,Private room,75,30,74,2019-01-09,0.79,4,334
81158,Sweet 1 br Garden Apartment -  Lewhit Cottage,439589,Brent,,Western Addition,37.784932361281044,-122.44617874146971,Entire home/apt,83,30,13,2018-12-31,0.14,1,179
81256,MISSION Outr BedRM#2 + 2Beds+Fridge,305973,Maria,,Excelsior,37.73152154309599,-122.42547026238549,Private room,40,30,20,2018-12-24,0.22,14,0
81535,Heart of San Francisco D-town Loft,442443,John,,Downtown/Civic Center,37.780246825684266,-122.4130967486481,Entire home/apt,250,30,14,2014-09-12,0.20,1,362
83257,Charming Lower Pac Hts Private Room,453743,Kimberly,,Western Addition,37.78528002426264,-122.44358154469022,Private room,90,1,84,2018-12-01,0.90,1,219
83553,Sutro Garden View,127367,Annette,,Outer Richmond,37.77482553661235,-122.50951808088368,Entire home/apt,85,30,6,2017-10-05,0.07,20,338
84777,Upper Castro Studio,463637,John,,Castro/Upper Market,37.75969350584317,-122.4444486787198,Entire home/apt,85,4,217,2019-01-14,2.30,2,41
87640,"Garden Room/En-suite, Private Entrance",479857,Karin,,Noe Valley,37.74549596568911,-122.42898445047335,Private room,115,2,317,2019-01-26,3.34,1,66
91957,Sunny SF Flat with 5*s,495796,Joy,,Haight Ashbury,37.761935772488144,-122.4492861428232,Entire home/apt,201,30,95,2019-01-01,1.06,1,338
95243,Lovely 2 BR Flat on Telegraph Hill,292491,Margie,,North Beach,37.80298721188276,-122.40936987959715,Entire home/apt,400,2,33,2019-01-09,0.35,2,0
96383,Prime Location Bright Private Room,216682,Jay,,Pacific Heights,37.79175618189418,-122.42475524420391,Private room,59,30,130,2018-12-21,1.38,9,258
99094,Spacious Edwardian Flat SF Mission,522225,Marzio,,Mission,37.76808630516504,-122.42439033142362,Entire home/apt,185,2,12,2019-01-01,0.13,1,9
100710,Stylish Living in Liberty Hill,528857,Jonathan,,Mission,37.75629055903744,-122.42517753276407,Entire home/apt,450,4,10,2018-07-22,0.11,1,34
102213,North Beach Hideaway / Quiet 1 BR,534566,Chris,,Russian Hill,37.801524079564906,-122.41430793244174,Entire home/apt,165,30,107,2016-10-24,1.13,1,215
102951,Monthly Shared Home for Students 2,329072,Darren & Friends,,Chinatown,37.79297219150866,-122.4066363943875,Shared room,30,30,5,2018-08-18,0.06,20,365
105497,Private Room in San Francisco!,547669,Jamie,,Outer Sunset,37.75753701604279,-122.49852483616776,Private room,85,30,3,2018-02-15,0.18,3,337
106025,Gorgeous French Flat near Union Sq.,359813,Annette,,Downtown/Civic Center,37.785349475972616,-122.41514600966632,Entire home/apt,130,30,59,2018-12-26,0.63,1,345
109883,San Francisco Serenity/ lovely home,566147,Adam,,West of Twin Peaks,37.733273653544636,-122.46434558077837,Entire home/apt,125,2,316,2019-01-20,3.40,1,315
110825,Charming Cottage with Bay View,568933,Michael,,Bayview,37.71548671668391,-122.38922416156312,Entire home/apt,120,30,8,2017-03-16,0.09,1,337
113211,Shelli's Student Home (1 Month Min),576273,Shelli,,Chinatown,37.792941231143644,-122.40658665179991,Shared room,30,30,14,2018-09-23,0.18,7,337
114401,Room w/ a View in the Castro!,580606,George,,Castro/Upper Market,37.76101577309625,-122.43005445179885,Private room,125,1,492,2019-01-26,5.26,1,345
115242,Tel Hill-1 Bdr (+sep Queen bed alcove) & Parking,582450,Dawn,,North Beach,37.80591171956485,-122.40829886506623,Entire home/apt,125,30,5,2018-10-31,0.05,1,238
117955,Stunning 2bd2bt- Roofdeck + HOTTUB!,595792,Sumner,,South of Market,37.77540807544541,-122.4114224310228,Entire home/apt,250,30,82,2018-09-16,1.07,1,0
121065,Victorian 1BR/1BA in Castro/Duboce,608445,Hassan,,Western Addition,37.7708290855117,-122.4310914820056,Entire home/apt,200,30,36,2017-07-09,0.44,1,92
122829,"Ground level Studio Flat, City Center",615007,Dave,,Downtown/Civic Center,37.7738082777912,-122.42148271904918,Entire home/apt,75,30,70,2018-11-06,0.75,2,180
124011,Golden Gate Park & UCSF Family/Tech Victorian,617985,Patrick,,Inner Sunset,37.76333989510342,-122.46947555681659,Entire home/apt,580,5,10,2019-01-10,0.18,1,90
126046,SF Victorian With Skyline Views ,625762,Ryan And Lindsea,,Haight Ashbury,37.7681347587221,-122.44493597270328,Entire home/apt,150,30,80,2018-04-29,0.89,2,164
128230,Castro Sanctuary,634277,Maria,,Castro/Upper Market,37.75886842493242,-122.4356477818782,Entire home/apt,328,3,137,2018-10-12,1.47,1,286
130775,Emergency happy room-sink  UCSF/USF-San Francisco,21994,Aaron,,Haight Ashbury,37.76608594076294,-122.45126197318658,Private room,65,32,10,2017-08-06,0.13,9,365
130805,"Hip, Cozy, Creative, Victorian",643713,Sue,,Mission,37.75586065788621,-122.42091933940465,Entire home/apt,97,30,64,2018-12-23,0.69,1,239
132441,Calm Cool & Collected in Sunny Bernal Heights,650862,Kurt,,Bernal Heights,37.7397368146482,-122.42299429786105,Private room,69,1,102,2019-01-12,1.10,1,156
134015,"Marina location, rooftop GGB views+ private deck!",657837,Heidi,,Marina,37.80356039109715,-122.42588865524273,Entire home/apt,275,3,69,2018-12-26,0.75,1,1
137546,Bernal Heights Gem near SF Mission,672097,Christopher Scott,,Bernal Heights,37.7470780993027,-122.42456382413224,Private room,102,2,211,2019-01-21,2.52,3,129
138592,Modern Architectural Gem - 4 Bdrm,648553,Julie & Brad,,Mission,37.75557545386986,-122.42474067635095,Entire home/apt,1200,4,25,2018-12-29,0.28,3,66
138619,North Beach View & Garden 1BD/1BA,644896,Matthew,,North Beach,37.798353944016526,-122.40419704528624,Entire home/apt,150,2,56,2019-01-15,0.61,1,257
138681,Modern 3 bedroom 2 bath w/parking,513978,Alvaro,,South of Market,37.7728428945825,-122.39686539739071,Entire home/apt,500,180,2,2011-08-23,0.02,1,358
138772,Garden Studio,261304,Claire,,Castro/Upper Market,37.75822672204274,-122.43273310309284,Private room,150,5,56,2019-01-23,0.61,1,138
140568,Bernal Heights San Francisco Value,684131,Mary,,Bernal Heights,37.738735662423146,-122.41623805097367,Private room,90,2,150,2018-11-16,1.63,4,16
142177,"Stylish, Spacious and Quiet Flat!",656263,Noreen,,Outer Richmond,37.78470578372941,-122.48124967080864,Entire home/apt,425,5,175,2018-11-23,1.97,1,18
144043,Cozy Room in Eclectic SF Farmhouse!,698337,Emily,,Bernal Heights,37.74547473165871,-122.40725882207605,Private room,85,2,138,2019-01-13,1.49,4,2
144978,Prime Location - Small Basic Room,216682,Jay,,Pacific Heights,37.79335720433158,-122.42506231886728,Private room,56,30,117,2019-01-07,1.27,9,246
145886,"Mission Treehouse 2BR, 2BA, Parking",662116,Sara,,Mission,37.764087334815436,-122.41658968757609,Entire home/apt,395,30,112,2017-08-12,1.21,7,31
147443,Best Views in all of San Francisco,709325,Mark,,Diamond Heights,37.74598781346884,-122.44532046704148,Entire home/apt,230,30,107,2018-11-08,1.16,2,284
148559,"Central Victorian Apartment, 2.5 br",717236,Steven,,Castro/Upper Market,37.76787021889577,-122.4317221978979,Entire home/apt,275,5,19,2018-07-30,0.21,1,9
148769,Ground Floor Studio with Garage Parking,709325,Mark,,Twin Peaks,37.751950655857144,-122.44927881197381,Entire home/apt,115,30,87,2018-07-07,1.55,2,198
150053,1600 sqft Luxury Apartment,723220,Helena,,South of Market,37.78759758847618,-122.39222388419763,Entire home/apt,600,30,12,2014-10-21,0.13,5,365
150347,Cute Private 2Br Apt in the Mission,172182,Brian & Leah,,Mission,37.76202211098672,-122.41876038242056,Entire home/apt,179,30,116,2018-08-11,1.26,2,268
150848,SF Urban Haven & Secret Garden,726513,Nancy,,Potrero Hill,37.7619953856549,-122.39391467062444,Private room,75,3,207,2019-01-24,2.29,1,92
162934,Designer remodeled studio,778281,Noelle,,Outer Richmond,37.77760606429601,-122.50378426358351,Entire home/apt,149,4,206,2019-01-23,2.24,2,288
164207,"Quiet area by subway, private bath",783438,Phil,,West of Twin Peaks,37.74159258435915,-122.46578197080093,Private room,69,4,325,2019-01-12,3.53,3,131
166771,DOWNEY STREET - Victorian Flat,794467,Patti,,Haight Ashbury,37.76827235107756,-122.44678432093525,Entire home/apt,185,30,150,2018-07-31,1.65,1,329
174679,Comfy room in large sunny flat in the Mission,834580,Christopher,,Mission,37.75452315126554,-122.40715577753848,Private room,80,3,12,2019-01-25,0.13,1,317
175090,FINANCIAL DIST: Gino's Cozy Getaway,127367,Annette,,Financial District,37.79018403099442,-122.40474841078853,Entire home/apt,110,30,24,2015-07-01,0.27,20,353
175102,FIN. DIST: Mario's Studio Penthouse,127367,Annette,,Financial District,37.790763899804475,-122.40402958480205,Entire home/apt,135,30,49,2018-09-30,0.54,20,295
176092,Private Garden Artist Space,841810,Carolyn,,Mission,37.7527174181433,-122.4093400525747,Entire home/apt,117,2,290,2019-01-29,3.17,1,21
176274,Mission Outr PvtBDRm2D& minifridge,305973,Maria,,Excelsior,37.73142636465153,-122.4232500338415,Private room,40,30,8,2017-08-12,0.09,14,365
177137,Grant Avenue Apartment,817292,Rick,,Chinatown,37.79674673909225,-122.40781350807006,Entire home/apt,135,30,60,2018-08-25,0.66,2,231
180233,Private Spacious Studio 550sq Ft  (30days to 1yr),863303,Dana,,Castro/Upper Market,37.75656890220273,-122.4326266944107,Entire home/apt,100,30,18,2018-08-01,0.20,1,309
181407,Centrally Located Secluded Garden Cottage,811283,Veronica,,Glen Park,37.737232518748556,-122.43138991828741,Entire home/apt,155,3,19,2019-01-23,0.21,2,8
183334,2 bedroom Bernal Heights Condo - FABULOUS views!,18732,Cecilia,,Bernal Heights,37.74530647307225,-122.41121805875476,Entire home/apt,225,3,6,2017-07-28,0.07,2,37
183859,"Family-Friendly Flat In San Francisco, CA. USA",882283,Stephen,,Glen Park,37.73625671585987,-122.43676966002099,Entire home/apt,220,3,205,2019-01-28,2.52,1,249
