id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18904,Tranquil Lower Haight w/pvt bath,72464,Patrick,,Western Addition,37.77252,-122.43216,Private room,110,2,392,2019-09-09,4.14,2,48
21334,Studio loft on top of Russian Hill,81455,Joe,,Nob Hill,37.7958,-122.41533,Entire home/apt,125,30,119,2019-02-05,1.05,1,357
21914,A Friendly Room Apt. Style-UCSF/USF-San Francisco,21994,Aaron,,Haight Ashbury,37.7648,-122.45251,Private room,65,32,14,2017-08-16,0.14,9,365
23611,Bernal Heights Gem with Fab Views !,18732,Cecilia,,Bernal Heights,37.74556,-122.41207,Private room,98,3,249,2019-09-08,2.18,2,344
23630,Castro Guest Suite With Continental Breakfast,93257,Daniel,,Castro/Upper Market,37.75963,-122.44143,Entire home/apt,155,3,384,2019-08-25,3.41,1,259
24450,Atelier Noe 25 Studio in Noe Valley,99058,Judith,,Noe Valley,37.74885,-122.43673,Entire home/apt,180,3,241,2019-09-11,2.11,1,172
24463,"Potrero Hill ""Nest"" Quiet, Comfy & Convenient",99128,Cathryn,,Potrero Hill,37.75645,-122.3991,Private room,155,2,290,2019-08-28,2.56,2,155
24685,Castro/Haight San Francisco,100567,Alison,,Haight Ashbury,37.77162,-122.43836,Private room,79,1,196,2019-08-13,1.76,1,260
24723,Apartment-like rooms in PacHeights,100800,Cynthia,,Western Addition,37.78716,-122.43386,Entire home/apt,195,5,308,2019-09-09,2.68,2,110
25094,San Francisco's Luxury Oasis On Noe,103339,Bruce,,Noe Valley,37.74188,-122.43122,Private room,150,5,35,2019-08-22,0.89,1,324
25463,Modern Zen in the Lower Haight,72464,Patrick,,Western Addition,37.77729,-122.43421,Private room,110,3,426,2019-09-10,3.94,2,27
25662,"Convenient, quiet, private",106005,Gayle,,Potrero Hill,37.76212,-122.39541,Private room,125,4,310,2019-09-09,2.78,1,265
26408,Huge Central Victorian/Alamo Square,111141,Isabella,,Western Addition,37.77478,-122.4315,Entire home/apt,450,2,33,2019-06-20,0.33,1,5
27025,"Elegant, Edwardian Apartment in the Castro/Eureka Valley",115673,Luis,,Castro/Upper Market,37.76298,-122.43136,Entire home/apt,125,30,131,2019-08-09,1.15,1,58
27028,Secret Mission Garden,7149,Ivan & Wendy,,Mission,37.76098,-122.42158,Private room,199,1,27,2019-07-28,0.51,2,7
29373,Sunny house with garden,126263,Cecilia,,Bernal Heights,37.73729,-122.41163,Entire home/apt,220,4,16,2019-08-15,0.16,2,10
29557,gigi's bed and breakfast,126036,Gigi,,Outer Richmond,37.77931,-122.50518,Entire home/apt,155,2,52,2019-08-15,0.47,1,267
32414,"Cozy, Sunny and Private Space",140251,Lisa,,Bernal Heights,37.74025,-122.41259,Entire home/apt,150,30,93,2018-05-31,0.83,1,250
33578,Potrero Hill Garden Lookout,145258,Kepa,,Potrero Hill,37.76526,-122.3973,Entire home/apt,240,1,563,2019-01-19,5.15,2,325
39174,Bette's New Place,127367,Annette,,Noe Valley,37.7483,-122.42488,Entire home/apt,107,30,20,2017-08-25,0.20,18,363
39418,"Comfortable Home Base, Bernal Heights",169184,Therese And Nelson,,Bernal Heights,37.74093,-122.42055,Entire home/apt,94,60,22,2019-08-20,0.22,2,273
40092,Cute Private Apt in the hip Mission,172182,Brian & Leah,,Mission,37.76016,-122.41969,Entire home/apt,108,30,97,2019-03-19,0.89,2,42
40138,Peaceful room in yoga teacher's colorful apt.,172306,Ay,,Presidio Heights,37.78255,-122.44844,Private room,67,30,137,2019-08-17,1.28,1,255
41055,Cozy Castro Cottage with Cat,178043,Chas,,Castro/Upper Market,37.76125,-122.43335,Entire home/apt,159,4,54,2019-07-24,0.49,2,0
41172,Sue's Place,53314,Sue,,Bernal Heights,37.74083,-122.41763,Private room,125,3,251,2019-09-09,2.28,1,312
41399,"Heart of San Francisco, the Mission",180530,Anton,,Mission,37.75611,-122.41866,Entire home/apt,290,30,79,2019-03-15,0.95,1,257
41423,Guest Cottage - SF,180715,Dana,,Glen Park,37.73557,-122.43302,Entire home/apt,136,30,148,2019-08-08,1.34,1,273
41609,Spacious Quiet SF Downtown Retreat,54299,Peter,,Nob Hill,37.79001,-122.41292,Entire home/apt,170,30,14,2019-07-18,0.13,1,239
42403,Captain's Quarters,127367,Annette,,Bernal Heights,37.73356,-122.41851,Entire home/apt,85,30,6,2017-06-01,0.06,18,346
42408,"Crows Nest,Charming Jr. One Bedroom",127367,Annette,,Bernal Heights,37.73404,-122.41781,Entire home/apt,85,30,4,2016-04-06,0.04,18,254
42454,Bookish Mission District Flat with backyard,177664,Gerard,,Mission,37.75117,-122.41326,Entire home/apt,104,10,11,2019-08-19,0.12,1,9
42577,Garden View Hideaway - PET FRIENDLY,127367,Annette,,Potrero Hill,37.75447,-122.38813,Entire home/apt,150,30,2,2017-08-20,0.03,18,350
43778,Lyon's Den,127367,Annette,,Haight Ashbury,37.77272,-122.44084,Entire home/apt,110,30,8,2018-07-14,0.07,18,276
44032,Secret Lounge in The Mission,98733,David + Tina,,Mission,37.75145,-122.41207,Entire home/apt,95,30,283,2019-08-25,2.56,2,166
44680,Cute Noe/Mission Apartment,196626,Paul,,Mission,37.75121,-122.42165,Entire home/apt,175,30,3,2010-10-04,0.03,1,92
45299,Private Castro Studio with 2 beds,178043,Chas,,Castro/Upper Market,37.76068,-122.43331,Entire home/apt,116,3,138,2019-09-08,1.25,2,1
45956,Central in SF - Victorian Classic Home - 5 Stars,202591,Jose  Jeffrey,,Western Addition,37.77248,-122.43016,Private room,125,1,140,2019-08-28,1.66,3,0
47486,CACTUS COTTAGE  with easy parking/public transp.,215133,Richard,,Ocean View,37.72536,-122.46861,Entire home/apt,78,30,30,2019-09-10,0.28,1,306
47682,One-bedroom apt.  Lafayette Park,216682,Jay,,Pacific Heights,37.7925,-122.42431,Entire home/apt,120,30,27,2019-08-31,0.25,9,365
51073,In the Heart of San Francisco,234859,Michelle,,South of Market,37.77116,-122.42199,Private room,160,2,151,2019-01-19,1.39,2,0
51374,2BR in heart of SF. Golden views!,236023,Tom,,Inner Sunset,37.76519,-122.45613,Entire home/apt,9999,365,8,2012-11-13,0.07,1,365
51557,Centrally Located Victorian Apartment,237200,Len,,Western Addition,37.77121,-122.42834,Entire home/apt,119,30,106,2019-03-16,0.97,1,280
51773,Prime Location - Small Cozy Room,216682,Jay,,Pacific Heights,37.79312,-122.426,Private room,55,30,162,2019-07-30,1.59,9,238
53280,Large & sunny room with bath + yard,126263,Cecilia,,Bernal Heights,37.73878,-122.41189,Private room,90,3,136,2019-08-30,1.25,2,284
53934,ATTN INTERNS AND STUDENTS:  URBAN RAINBOW CONDO,252376,Megan,,Downtown/Civic Center,37.78775,-122.41634,Entire home/apt,163,80,232,2019-04-13,2.14,2,130
54518,Financial District Corporate Condo,255971,Kathy,,Financial District,37.7933,-122.40079,Entire home/apt,185,30,18,2019-08-18,0.18,1,282
54634,Studio Apartment Lafayette Park,216682,Jay,,Pacific Heights,37.79166,-122.4265,Entire home/apt,115,30,40,2019-07-18,0.37,9,346
55632,"❤️Stunning Luxury Apt, 5 star reviews, Laundry,",262875,Paul & Debbie,,Outer Richmond,37.77959,-122.48619,Entire home/apt,112,30,10,2017-05-21,0.09,2,315
55636,"❤️ Super luxury Apt, Great View,  5 Star Reviews",262875,Paul & Debbie,,Twin Peaks,37.74889,-122.44479,Entire home/apt,116,30,27,2019-04-21,0.25,2,223
56621,Prime Location - Large Private Room,216682,Jay,,Pacific Heights,37.79216,-122.42458,Private room,55,30,123,2019-08-24,1.14,9,265
56715,Downtown Rainbow,252376,Megan,,Downtown/Civic Center,37.78816,-122.41722,Entire home/apt,187,6,88,2019-09-01,0.82,2,10
57479,Beautiful Alamo Park flat w deck,210882,Gaurav,,Haight Ashbury,37.77459,-122.43923,Entire home/apt,200,90,152,2018-02-25,1.41,1,362
57561,"Bernal Heights Apartment, Patio + Parking",272890,Theodore,,Bernal Heights,37.7472,-122.41443,Entire home/apt,175,30,214,2019-06-01,1.99,1,338
57676,"Bartlett Gardens: Spacious, bright!",142882,Jessica And Sebouh,,Mission,37.75762,-122.41933,Private room,99,2,119,2019-08-03,1.17,3,0
59344,Private and Quiet Noe Valley Studio,284917,John,,Noe Valley,37.74565,-122.42864,Entire home/apt,135,2,329,2019-09-08,3.08,1,117
59381,Ultra Panoramic View Contemporary,285168,Bill,,Russian Hill,37.8031,-122.41596,Private room,109,2,234,2019-08-23,2.31,4,50
59702,Garden Cottage Charming!,287136,Toby,,Bernal Heights,37.74209,-122.41409,Private room,150,30,192,2019-07-20,1.92,1,315
59831,Lovely quiet private room in Home ,287859,Lawrence,,Outer Sunset,37.75674,-122.49178,Private room,100,60,1,2011-05-23,0.01,1,365
60365,Charming Victorian 3-Bedrms-2Baths + Free Parking!,279544,Emilie,,Western Addition,37.76966,-122.43496,Entire home/apt,475,4,200,2018-07-20,1.88,1,169
62519,Lovely Room in Charming Edwardian,304426,Abhay,,Glen Park,37.74183,-122.42993,Private room,85,2,36,2019-03-08,0.64,2,0
62651,GORGEOUS SAN FRANCISCO HOME,185923,Agnieszka,,Mission,37.76245,-122.42432,Entire home/apt,950,3,54,2019-02-17,0.54,1,338
63247,Lovely open plan en-suite bed/bath,290120,Anne,,Mission,37.74926,-122.41398,Entire home/apt,166,2,356,2019-08-27,3.35,1,323
64165,Great room in a fantastic location!,237691,Regina,,Marina,37.80317,-122.42874,Private room,90,30,67,2019-08-12,0.68,2,319
66119,Large garden studio  apt. near Golden Gate Park,52862,Joe,,Inner Richmond,37.77798,-122.47812,Entire home/apt,95,30,97,2018-09-30,0.98,2,0
66188,Spectacular Sutro Heights,127367,Annette,,Outer Richmond,37.77719,-122.50906,Entire home/apt,216,30,12,2018-02-18,0.12,18,334
68239,Beautiful 1bdr apt by Dolores Park in Mission,337833,Philipp,,Mission,37.75426,-122.42387,Entire home/apt,326,30,36,2019-08-30,0.35,1,297
69410,Private 1BR Inner Richmond Apt,347624,Patrick,,Inner Richmond,37.77442,-122.46319,Entire home/apt,80,30,52,2019-04-12,0.51,1,284
69549,MISSION Outr BedRm3+Fridge+PvtBath ,305973,Maria,,Excelsior,37.73027,-122.42644,Private room,46,30,39,2018-06-01,0.38,14,294
69553,MISSION Outr BedRmU3+MinFridge,305973,Maria,,Excelsior,37.73128,-122.42478,Private room,45,30,27,2019-08-12,0.27,14,300
69681,Panorama Pacific View - Pet Friendly,127367,Annette,,Seacliff,37.77707,-122.50923,Entire home/apt,185,30,7,2018-01-14,0.07,18,360
70139,Noe Valley Eco-Escape +Maid Service,354456,Rachel,,Bernal Heights,37.74527,-122.42424,Entire home/apt,108,30,10,2016-08-20,0.11,1,133
70284,Monthly Shared Home for Students 1,329072,Darren & Friends,,Chinatown,37.79364,-122.40635,Shared room,30,30,14,2019-08-17,0.14,20,331
70753,Dorm Bed In Friendly Hostel Community #1,329072,Darren & Friends,,Financial District,37.79447,-122.4045,Shared room,45,1,382,2019-08-28,3.64,20,59
71645,Bernal Heights Northslope Studio,367464,Jeff,,Bernal Heights,37.74578,-122.40841,Private room,109,3,137,2019-09-09,3.19,1,193
71779,ｽﾀｼﾞｵｱﾊﾟｰﾄ,368770,Fukuko,,Inner Richmond,37.77625,-122.46466,Entire home/apt,80,30,2,2011-09-30,0.02,1,365
72365,Cozy loft in the center of SF. F1A,374909,Eric,,Western Addition,37.77518,-122.43334,Entire home/apt,100,30,96,2019-03-16,0.93,12,336
72444,Dorm Bed In Friendly Hostel Community #2,329072,Darren & Friends,,Financial District,37.79309,-122.40443,Shared room,45,1,389,2019-08-25,3.78,20,42
72921,Wonderful private 1 bedroom apt. F6,374909,Eric,,Western Addition,37.77588,-122.43143,Entire home/apt,105,30,52,2019-04-30,0.50,12,306
73011,"Modern SoMa 1-bdrm, views, balcony",380056,Jason,,South of Market,37.77026,-122.41855,Entire home/apt,270,30,30,2018-08-26,0.34,1,332
74451,Views of SF from a nice studio F5,374909,Eric,,Western Addition,37.77388,-122.43298,Entire home/apt,120,30,19,2019-06-01,0.20,12,339
74758, Mission Outr Rustic Pvt Bedroom ,305973,Maria,,Excelsior,37.73137,-122.42532,Private room,45,30,35,2019-08-10,0.34,14,365
75422,Mission Outr CozyBedRm4+Minfridge,305973,Maria,,Excelsior,37.73128,-122.42473,Private room,40,30,9,2018-07-09,0.10,14,286
75423,Mission Outr Big Precious Roomy Room,305973,Maria,,Excelsior,37.73048,-122.42494,Private room,45,30,35,2019-08-10,0.34,14,258
77175,Private Studio w/ Kitchenette &Bath,395569,Tyler&Shoreh,,Glen Park,37.73838,-122.43375,Entire home/apt,135,3,376,2019-09-09,3.65,1,130
77932,"FAB BDRM w/ PrvtBATH, Patio,Fridge",305973,Maria,,Excelsior,37.73134,-122.42457,Private room,57,30,23,2019-08-11,0.24,14,264
78651,Heart of the Mission: Hot spot,142882,Jessica And Sebouh,,Mission,37.75615,-122.41927,Private room,75,2,88,2019-08-23,0.87,3,108
80394,Hideaway in the Haight,126930,Abla,,Haight Ashbury,37.77065,-122.44252,Entire home/apt,140,30,21,2019-08-11,0.31,1,85
81158,Sweet 1 br Garden Apartment -  Lewhit Cottage,439589,Brent,,Western Addition,37.78493,-122.44618,Entire home/apt,83,30,15,2019-08-12,0.15,1,175
81256,MISSION Outr BedRM#2 + 2Beds+Fridge,305973,Maria,,Excelsior,37.73152,-122.42547,Private room,45,30,20,2018-12-24,0.20,14,272
82919,"Quiet Room in Victorian House, Parking, City View",451471,Rita,,Bernal Heights,37.7343,-122.42092,Private room,97,3,397,2019-09-09,3.87,2,65
83257,Charming Lower Pac Hts Private Room,453743,Kimberly,,Western Addition,37.78528,-122.44358,Private room,90,1,89,2019-08-31,0.88,1,242
83553,Sutro Garden View,127367,Annette,,Outer Richmond,37.77483,-122.50952,Entire home/apt,85,30,8,2019-05-27,0.08,18,293
84777,Upper Castro Studio,463637,John,,Castro/Upper Market,37.75969,-122.44445,Entire home/apt,85,4,247,2019-09-03,2.43,2,59
87640,"Garden Room/En-suite, Private Entrance",479857,Karin,,Noe Valley,37.7455,-122.42898,Private room,115,2,349,2019-09-07,3.41,1,0
91957,Sunny SF Flat with 5*s,495796,Joy,,Haight Ashbury,37.76194,-122.44929,Entire home/apt,201,30,95,2019-01-01,0.98,1,274
96383,Prime Location Bright Private Room,216682,Jay,,Pacific Heights,37.79176,-122.42476,Private room,59,30,133,2019-07-31,1.31,9,0
99094,Spacious Edwardian Flat SF Mission,522225,Marzio,,Mission,37.76809,-122.42439,Entire home/apt,185,4,372,2019-09-08,3.67,1,0
100710,Stylish Living in Liberty Hill,528857,Jonathan,,Mission,37.75629,-122.42518,Entire home/apt,450,4,11,2019-07-08,0.11,1,7
102951,Monthly Shared Home for Students 2,329072,Darren & Friends,,Chinatown,37.79297,-122.40664,Shared room,30,30,6,2019-04-30,0.07,20,331
105497,Private Room in San Francisco!,547669,Jamie,,Outer Sunset,37.75754,-122.49852,Private room,85,45,4,2019-08-16,0.17,4,364
106025,Gorgeous French Flat near Union Sq.,359813,Annette,,Downtown/Civic Center,37.78535,-122.41515,Entire home/apt,130,30,60,2019-04-23,0.59,1,73
109883,San Francisco Serenity/ lovely home,566147,Adam,,West of Twin Peaks,37.73327,-122.46435,Entire home/apt,125,2,352,2019-09-09,3.51,1,329
110825,Charming Cottage with Bay View,568933,Michael,,Bayview,37.71549,-122.38922,Entire home/apt,120,30,9,2019-08-11,0.09,1,285
113211,Shelli's Student Home (1 Month Min),576273,Shelli,,Chinatown,37.79294,-122.40659,Shared room,30,30,15,2019-08-18,0.17,7,263
114401,Room w/ a View in the Castro!,580606,George,,Castro/Upper Market,37.76102,-122.43005,Private room,125,1,557,2019-09-11,5.51,1,313
115242,Tel Hill-1 Bdr (+sep Queen bed alcove) & Parking,582450,Dawn,,North Beach,37.80591,-122.4083,Entire home/apt,125,30,8,2019-05-27,0.08,1,50
121065,Victorian 1BR/1BA in Castro/Duboce,608445,Hassan,,Western Addition,37.77083,-122.43109,Entire home/apt,200,30,36,2017-07-09,0.40,1,91
128230,Castro Sanctuary,634277,Maria,,Castro/Upper Market,37.75887,-122.43565,Entire home/apt,328,3,149,2019-09-09,1.48,1,229
130775,Emergency happy room-sink  UCSF/USF-San Francisco,21994,Aaron,,Haight Ashbury,37.76609,-122.45126,Private room,65,32,11,2019-08-17,0.13,9,365
130805,"Hip, Cozy, Creative, Victorian",643713,Sue,,Mission,37.75586,-122.42092,Entire home/apt,97,30,86,2019-09-07,0.86,1,305
132441,Calm Cool & Collected in Sunny Bernal Heights,650862,Kurt,,Bernal Heights,37.73974,-122.42299,Private room,69,1,121,2019-08-25,1.21,1,126
134015,"Marina location, rooftop GGB views+ private deck!",657837,Heidi,,Marina,37.80356,-122.42589,Entire home/apt,300,3,71,2019-07-02,0.71,1,0
134193,Charming Family House near GG Park,658666,Terry,,Inner Richmond,37.7806,-122.47597,Entire home/apt,550,4,18,2016-07-31,0.18,1,0
137129,San Francisco Luxury Summer Rental,639671,Mark,,Inner Richmond,37.7879,-122.46474,Entire home/apt,594,7,0,,,1,64
137546,Bernal Heights Gem near SF Mission,672097,Christopher Scott,,Bernal Heights,37.74708,-122.42456,Private room,102,3,230,2019-09-07,2.52,3,140
137672,Charming Private Room in Cozy Apt,673098,Elizabeth,,Inner Sunset,37.76463,-122.47435,Entire home/apt,150,30,14,2013-11-25,0.14,1,362
138592,Modern Architectural Gem - 4 Bdrm,648553,Julie & Brad,,Mission,37.75558,-122.42474,Entire home/apt,1200,6,27,2019-08-25,0.28,3,59
138619,North Beach View & Garden 1BD/1BA,644896,Matthew,,North Beach,37.79835,-122.4042,Entire home/apt,150,30,67,2019-06-10,0.67,1,348
138772,Garden Studio,261304,Claire,,Castro/Upper Market,37.75823,-122.43273,Private room,150,5,64,2019-07-12,0.64,1,285
140568,Bernal Heights San Francisco Value,684131,Mary,,Bernal Heights,37.73874,-122.41624,Private room,90,2,151,2019-09-04,1.52,3,15
142177,"Stylish, Spacious and Quiet Flat!",656263,Noreen,,Outer Richmond,37.78471,-122.48125,Entire home/apt,399,5,185,2019-08-12,1.92,1,66
144978,Prime Location - Small Basic Room,216682,Jay,,Pacific Heights,37.79336,-122.42506,Private room,56,30,118,2019-05-31,1.19,9,347
147443,Best Views in all of San Francisco,709325,Mark,,Diamond Heights,37.74599,-122.44532,Entire home/apt,230,30,108,2019-03-28,1.08,3,365
148559,"Central Victorian Apartment, 2.5 br",717236,Steven,,Castro/Upper Market,37.76787,-122.43172,Entire home/apt,275,5,19,2018-07-30,0.19,1,0
148627,Romantic Marina Garden Studio,709325,Mark,,Marina,37.80094,-122.4275,Entire home/apt,165,60,109,2018-05-05,1.15,3,0
148769,Ground Floor Studio with Garage Parking,709325,Mark,,Twin Peaks,37.75195,-122.44928,Entire home/apt,115,30,90,2019-09-06,1.87,3,0
150053,1600 sqft Luxury Apartment,723220,Helena,,South of Market,37.7876,-122.39222,Entire home/apt,600,180,13,2019-05-31,0.13,2,365
150347,Cute Private 2Br Apt in the Mission,172182,Brian & Leah,,Mission,37.76202,-122.41876,Entire home/apt,148,30,118,2019-06-08,1.19,2,349
150848,SF Urban Haven & Secret Garden,726513,Nancy,,Potrero Hill,37.762,-122.39391,Private room,75,3,221,2019-08-15,2.26,1,96
162934,Designer remodeled studio,778281,Noelle,,Outer Richmond,37.77761,-122.50378,Entire home/apt,149,1,233,2019-09-08,2.34,2,326
164207,"Quiet area by subway, private bath",783438,Phil,,West of Twin Peaks,37.74159,-122.46578,Private room,69,4,350,2019-08-28,3.52,3,143
166199,Castro Cottage w/ Secret Garden,792371,Matt,,Castro/Upper Market,37.76194,-122.43239,Entire home/apt,220,30,159,2019-07-08,1.62,1,90
166771,DOWNEY STREET - Victorian Flat,794467,Patti,,Haight Ashbury,37.76827,-122.44678,Entire home/apt,185,30,154,2019-08-23,1.57,1,72
174679,Comfy room in large sunny flat in the Mission,834580,Christopher,,Mission,37.75452,-122.40716,Private room,80,3,29,2019-09-09,0.29,1,4
175090,FINANCIAL DIST: Gino's Cozy Getaway,127367,Annette,,Financial District,37.79018,-122.40475,Entire home/apt,110,30,24,2015-07-01,0.25,18,264
175102,FIN. DIST: Mario's Studio Penthouse,127367,Annette,,Financial District,37.79076,-122.40403,Entire home/apt,135,30,49,2018-09-30,0.50,18,338
176274,Mission Outr PvtBDRm2D& minifridge,305973,Maria,,Excelsior,37.73143,-122.42325,Private room,55,30,10,2019-04-02,0.10,14,365
177137,Grant Avenue Apartment,817292,Rick,,Chinatown,37.79675,-122.40781,Entire home/apt,135,30,63,2019-09-01,0.64,2,300
183334,2 bedroom Bernal Heights Condo - FABULOUS views!,18732,Cecilia,,Bernal Heights,37.74531,-122.41122,Entire home/apt,225,14,6,2017-07-28,0.06,2,29
183859,"Family-Friendly Flat In San Francisco, CA. USA",882283,Stephen,,Glen Park,37.73626,-122.43677,Entire home/apt,220,3,230,2019-09-07,2.59,1,281
187730,Bohemian Rhapsody in the Mission,142882,Jessica And Sebouh,,Mission,37.75757,-122.41939,Private room,75,29,128,2019-08-05,1.30,3,346
189068,Bernal Heights Live Like a Local,684131,Mary,,Bernal Heights,37.73856,-122.41687,Private room,90,2,170,2019-09-04,1.73,3,12
189894,SF  PRIME MARINA LOCATION RENTAL,916362,Jacqueline,,Marina,37.80318,-122.42977,Entire home/apt,150,5,37,2019-08-22,0.44,1,29
191632,Private Entrance Garden Studio,583207,Maria,,Haight Ashbury,37.77311,-122.44979,Entire home/apt,138,2,461,2019-09-10,4.69,1,0
199480,One room overlooking Precita Park,974441,Peter,,Bernal Heights,37.74557,-122.41187,Private room,90,6,197,2019-08-28,2.01,1,2
201313,Fully Furnished 1 bedroom apartment,984585,Robb,,North Beach,37.8034,-122.40485,Entire home/apt,182,30,2,2018-08-22,0.12,1,315
201579,Renovated Historic Home,986510,Eric,,Western Addition,37.77756,-122.43326,Entire home/apt,136,30,213,2019-05-18,2.18,1,223
206566,Monthly Shared Home for Students 3,329072,Darren & Friends,,Chinatown,37.79507,-122.40498,Shared room,30,30,9,2018-09-05,0.12,20,331
206634,Monthly Shared Home for Students 4,329072,Darren & Friends,,Chinatown,37.79466,-122.40523,Shared room,30,30,6,2019-05-11,0.06,20,263
206637,Monthly Shared Home for Students 5,329072,Darren & Friends,,Chinatown,37.79291,-122.40637,Shared room,30,30,3,2017-06-30,0.04,20,331
207980,"3 Bdrm City View Home w/Parking, deck,",1023546,Bruce,,Noe Valley,37.74446,-122.43776,Entire home/apt,295,2,369,2019-08-28,3.80,1,172
208727,"Full Floor Flat, Priv.Bath Mid-Richmond,",519598,Robert,,Outer Richmond,37.78265,-122.48971,Private room,79,30,28,2018-09-10,0.32,2,180
208831,Virtually Your Own Apt in Nth Beach,1028577,Peter,,Russian Hill,37.80242,-122.4144,Entire home/apt,165,3,463,2019-09-09,4.77,1,102
209514,Haight Ashbury Experience Room 2,1032643,Josh,,Haight Ashbury,37.77118,-122.44963,Private room,92,1,449,2019-09-05,4.61,5,335
212265,"Sunny Condo in the Mission, San Francisco",1094844,Cynthia & Donald,,Mission,37.75551,-122.40882,Entire home/apt,178,5,11,2019-04-29,1.10,1,38
212783,Haight Ashbury Experience Room 1,1032643,Josh,,Haight Ashbury,37.77108,-122.44942,Private room,98,1,422,2019-09-02,4.33,5,326
213532,Haight Ashbury Experience Room 4,1032643,Josh,,Haight Ashbury,37.77085,-122.44811,Private room,78,1,468,2019-09-05,4.81,5,294
213854,Victorian Flat,1103149,Lex,,Castro/Upper Market,37.76146,-122.43817,Entire home/apt,325,30,38,2019-06-24,0.40,1,179
216042,Bernal Heights Views Garden Hottub,1115353,Jocelyn,,Bernal Heights,37.74382,-122.41773,Entire home/apt,147,5,49,2018-10-09,0.50,1,43
216064,AUMVersity Subodhi Room,812808,Mukt,,Outer Mission,37.72652,-122.43468,Private room,75,2,90,2019-09-08,12.98,2,0
217106,Great Ashbury Studio in SF  #3,374909,Eric,,Haight Ashbury,37.76468,-122.44523,Entire home/apt,110,30,44,2019-08-17,0.46,12,314
220418,Haight Ashbury Experience Room 3,1032643,Josh,,Haight Ashbury,37.77042,-122.45019,Private room,78,1,416,2019-09-06,4.28,5,322
221342,Penthouse Master Suite Panoramic View with Decks,285168,Bill,,Russian Hill,37.80281,-122.4154,Private room,139,2,193,2019-09-06,1.98,4,35
224579,Beautiful luxury house w/ Deck,1168946,Armelle,,Mission,37.75632,-122.40478,Entire home/apt,145,2,99,2019-09-01,1.02,1,51
